user_id,age_group,gender,primary_platform,platforms_used,daily_usage_hours,posts_per_week,stories_per_week,likes_received_weekly,comments_received_weekly,followers_count,following_count,late_night_hours,morning_check_hours,comparison_content_pct,news_content_pct,entertainment_content_pct,avg_session_duration_min,sessions_per_day,notifications_per_day,fomo_score,engagement_ratio,follower_following_ratio,usage_intensity,late_night_pct,depression_score,anxiety_score,self_esteem_score,sleep_quality_score,life_satisfaction,loneliness_score,stress_level,body_image_score,seeks_validation_frequency,compares_to_others_frequency,has_taken_break,cyberbullying_experienced,professional_help_seeking,support_system_rating,physical_activity_hours_week,face_to_face_social_hours_week,depression_severity,anxiety_severity,sleep_quality_category,mental_health_composite
USER0582,18-24,Female,YouTube,5.0,6.52,28.0,49.0,75.0,3.0,424.0,259.5,2.63,0.36,22.6,18.3,59.0,81.7,20.0,191.0,10.0,0.1764705882352941,1.6276391554702496,130.39999999999998,40.33742331288344,25.6,9.3,25.1,15.5,5.8,24.9,20.2,5.1,Sometimes,Always,No,No,No,5.5,8.0,27.6,Severe,Moderate,Poor,18.6
USER0584,18-24,Male,Snapchat,5.0,4.82,2.0,3.0,40.0,3.0,133.0,793.0,1.05,0.76,26.4,27.9,45.7,79.9,27.0,108.0,2.5,0.2985074626865671,0.1675062972292191,130.14,21.78423236514523,20.8,17.1,27.8,5.2,1.5,70.8,4.1,7.7,Often,Often,No,No,No,7.3,11.1,6.8,Severe,Severe,Moderate,14.542857142857144
USER0585,13-17,Male,Twitter,5.0,7.85,5.0,30.0,257.0,29.0,141.0,34.0,2.97,0.16,22.8,11.9,65.3,45.7,10.0,92.0,1.7,1.8098591549295773,4.0285714285714285,78.5,37.8343949044586,8.5,4.7,31.0,11.5,1.8,28.5,3.7,3.7,Never,Rarely,Yes,No,No,6.0,2.5,6.5,Mild,Mild,Poor,23.814285714285717
USER0586,25-34,Female,Snapchat,3.0,5.07,1.0,2.0,3.0,0.0,242.0,2429.0,1.42,0.22,34.8,19.3,45.9,68.1,20.0,135.0,7.4,0.0123456790123456,0.0995884773662551,101.4,28.007889546351084,23.8,6.0,11.4,5.1,6.2,54.0,3.2,6.9,Always,Always,No,Yes,No,6.5,7.2,28.6,Severe,Mild,Moderate,17.242857142857144
USER0587,18-24,Female,Twitter,5.0,7.84,14.0,35.0,75.0,27.0,502.0,591.0,3.77,0.88,26.6,8.0,65.4,23.4,19.0,64.0,4.9,0.1491053677932405,0.847972972972973,148.96,48.08673469387755,7.4,10.3,36.5,8.1,4.8,69.7,7.5,1.5,Sometimes,Rarely,No,No,No,3.3,2.3,22.2,Mild,Moderate,Moderate,18.87142857142857
USER0589,25-34,Prefer not to say,YouTube,5.0,4.57,15.0,35.0,226.0,16.0,10.0,33.0,1.45,0.26,28.2,18.1,53.7,54.6,9.0,148.0,5.5,20.545454545454547,0.2941176470588235,41.13,31.72866520787746,24.5,8.3,14.1,9.6,9.7,58.6,26.9,1.4,Never,Rarely,No,Yes,No,8.4,9.8,29.9,Severe,Mild,Moderate,13.514285714285714
USER0590,55+,Male,YouTube,4.0,0.79,0.0,0.0,0.0,0.0,8.0,469.0,0.34,0.38,56.1,28.0,15.9,75.4,8.0,63.0,3.2,0.0,0.0170212765957446,6.32,43.03797468354431,8.8,10.1,34.3,4.5,2.4,43.0,39.2,5.1,Often,Never,No,No,Yes,7.4,4.2,3.7,Mild,Moderate,Good,17.5
USER0591,45-54,Male,TikTok,4.0,2.57,3.0,8.0,75.0,10.0,319.0,110.0,0.99,0.49,31.3,23.4,45.2,76.1,12.0,195.0,3.6,0.234375,2.873873873873874,30.84,38.52140077821012,24.2,8.3,20.4,6.8,2.8,45.7,16.4,9.2,Often,Often,Yes,Yes,Yes,7.5,8.9,28.6,Severe,Mild,Moderate,16.228571428571428
USER0592,45-54,Female,Snapchat,5.0,2.52,4.0,11.0,53.0,5.0,1562.0,86.0,1.08,0.92,10.7,33.3,55.9,60.1,24.0,150.0,7.3,0.0339091490722968,17.95402298850575,60.48,42.85714285714286,20.3,6.5,13.6,10.9,7.0,68.4,24.5,5.4,Never,Rarely,No,No,No,9.0,13.9,13.9,Severe,Mild,Poor,12.285714285714286
USER0593,35-44,Male,Twitter,3.0,2.69,3.0,6.0,28.0,3.0,63.0,239.0,0.63,0.86,57.9,38.6,3.5,65.6,6.0,42.0,5.5,0.4375,0.2625,16.14,23.42007434944238,11.2,12.2,12.8,19.7,9.9,45.2,36.7,1.1,Rarely,Always,Yes,No,No,4.7,15.0,23.5,Moderate,Moderate,Poor,13.8
USER0594,18-24,Prefer not to say,Facebook,5.0,6.3,8.0,10.0,113.0,14.0,1268.0,2373.0,2.26,0.19,30.1,38.5,31.4,47.2,5.0,186.0,6.4,0.0890464933018124,0.5341196293176074,31.5,35.87301587301587,24.3,9.6,17.2,10.4,8.3,73.8,20.05,5.2,Never,Always,Yes,No,No,3.6,9.3,21.1,Severe,Moderate,Poor,12.092857142857143
USER0596,25-34,Female,Snapchat,2.0,2.37,3.0,5.0,36.0,2.0,453.0,118.0,1.13,0.84,26.7,14.5,58.8,66.3,5.0,41.0,8.6,0.079295154185022,3.80672268907563,11.85,47.67932489451477,21.0,12.6,37.1,3.3,5.4,75.9,16.0,3.8,Sometimes,Sometimes,Yes,No,No,8.9,1.8,14.8,Severe,Moderate,Good,15.44285714285714
USER0597,35-44,Male,YouTube,3.0,3.2,19.0,35.0,581.0,78.0,155.0,42.0,1.16,0.51,53.9,8.5,37.6,65.9,26.0,87.0,8.6,3.7243589743589753,3.604651162790698,83.2,36.24999999999999,19.9,19.1,21.5,6.6,9.2,47.5,5.8,4.6,Never,Always,No,No,No,8.0,14.8,23.6,Severe,Severe,Moderate,18.571428571428573
USER0598,18-24,Female,TikTok,5.0,6.24,31.0,48.0,308.0,23.0,21.0,282.0,1.98,0.63,23.8,11.1,65.1,66.4,25.0,147.0,4.7,14.0,0.0742049469964664,156.0,31.73076923076923,23.6,19.9,34.1,20.6,7.7,68.2,8.6,6.3,Rarely,Always,No,No,Yes,2.9,10.8,4.0,Severe,Severe,Poor,13.94285714285714
USER0599,13-17,Male,YouTube,4.0,7.37,5.0,8.0,72.0,4.0,340.0,992.0,2.64,0.94,31.4,35.4,33.1,84.6,25.0,108.0,8.9,0.2111436950146627,0.3423967774420947,184.25,35.820895522388064,6.1,9.9,32.3,18.2,5.9,55.0,36.8,1.1,Always,Often,No,No,No,1.2,2.6,3.7,Mild,Moderate,Poor,15.3
USER0600,18-24,Female,Instagram,5.0,4.36,15.0,30.0,133.0,7.0,2610.0,8.0,1.99,0.98,32.0,7.1,60.9,67.2,11.0,108.0,1.3,0.0509383378016085,290.0,47.96,45.642201834862384,6.9,16.1,22.7,15.2,4.2,63.1,25.0,2.0,Often,Always,No,No,No,1.3,6.6,29.0,Mild,Severe,Poor,13.4
USER0601,55+,Male,Snapchat,5.0,1.82,2.0,5.0,50.0,3.0,62.0,16.0,0.82,0.51,46.3,8.3,45.3,32.4,7.0,135.0,5.7,0.7936507936507936,3.647058823529412,12.74,45.05494505494505,16.1,7.0,36.4,6.2,8.7,42.0,18.4,3.9,Often,Often,No,Yes,No,2.6,9.5,14.0,Moderately Severe,Mild,Moderate,21.87142857142857
USER0602,45-54,Female,Facebook,3.0,2.5,5.0,7.0,118.0,11.0,210.0,38.0,1.21,0.81,38.9,23.4,33.4,45.1,19.0,134.0,9.8,0.5592417061611374,5.384615384615385,47.5,48.4,22.0,17.9,16.1,14.2,2.7,75.8,6.6,3.1,Rarely,Never,Yes,No,No,3.4,8.1,12.9,Severe,Severe,Poor,10.571428571428571
USER0604,18-24,Male,Twitter,5.0,7.08,2.0,3.0,74.0,10.0,748.0,2248.0,2.28,0.34,59.0,32.9,8.1,78.7,15.0,194.0,9.6,0.0987983978638184,0.3325922632281013,106.2,32.20338983050847,16.9,20.2,29.1,3.2,5.3,69.9,26.5,5.0,Often,Sometimes,No,Yes,No,8.8,12.4,16.9,Moderately Severe,Severe,Good,13.14285714285714
USER0605,35-44,Male,Facebook,2.0,2.17,7.0,16.0,295.0,37.0,115.0,79.0,0.82,0.545,26.4,37.3,36.3,30.5,24.0,108.0,3.9,2.543103448275862,1.4375,52.08,37.78801843317972,23.4,17.2,35.0,20.6,8.3,69.3,15.0,5.6,Always,Often,No,No,Yes,7.5,13.5,27.9,Severe,Severe,Poor,13.585714285714287
USER0606,18-24,Male,Instagram,2.0,4.57,3.0,8.0,5.0,0.0,379.0,294.0,1.83,0.26,33.7,27.7,38.6,70.3,22.0,96.0,9.3,0.0131578947368421,1.2847457627118644,100.54,40.0437636761488,22.6,19.8,34.6,0.6,4.1,56.1,23.6,4.5,Never,Rarely,No,No,No,9.9,6.9,10.2,Severe,Severe,Good,15.585714285714284
USER0607,13-17,Female,YouTube,3.0,5.98,4.0,6.0,24.0,2.0,75.0,15.0,1.81,0.65,53.0,23.4,42.5,20.6,13.0,130.0,5.5,0.3157894736842105,4.6875,77.74000000000001,30.26755852842809,20.1,7.0,34.9,14.3,8.8,72.0,1.9,9.2,Often,Often,No,No,No,3.1,14.6,8.1,Severe,Mild,Poor,18.02857142857143
USER0608,18-24,Female,Facebook,2.0,4.19,7.0,19.0,142.0,8.0,463.0,136.0,1.53,0.47,13.6,30.0,56.4,51.150000000000006,27.0,54.0,3.3,0.3060344827586206,3.3795620437956204,113.13,36.51551312649165,24.4,6.1,30.2,8.6,9.7,33.8,20.05,1.5,Always,Often,No,No,No,5.25,12.9,6.5,Severe,Mild,Moderate,20.807142857142857
USER0609,13-17,Female,Snapchat,3.0,4.56,5.0,14.0,57.0,6.0,334.0,1554.0,1.09,0.79,13.4,5.4,81.1,73.2,22.0,67.0,6.6,0.1701492537313433,0.2147909967845659,100.32,23.90350877192983,12.7,7.7,21.2,9.4,5.6,22.4,31.1,4.0,Always,Rarely,No,No,No,6.1,6.9,27.3,Moderate,Mild,Moderate,19.728571428571428
USER0610,25-34,Male,Instagram,5.0,3.97,1.0,2.0,9.0,1.0,2.0,692.0,0.99,0.52,15.0,16.8,68.2,21.2,18.0,68.0,6.5,3.0,0.0028860028860028,71.46000000000001,24.93702770780856,15.1,4.9,27.9,13.1,7.9,46.6,14.1,5.4,Rarely,Rarely,No,No,No,3.1,7.5,8.5,Moderately Severe,Mild,Poor,19.842857142857145
USER0611,55+,Male,Facebook,4.0,0.98,0.0,0.0,0.0,0.0,65.0,55.0,0.46,0.56,14.1,26.6,59.3,73.4,24.0,116.0,8.2,0.0,1.1607142857142858,23.52,46.93877551020408,13.1,3.6,14.8,8.3,4.3,41.9,19.7,9.5,Often,Always,No,No,Yes,7.7,7.0,3.0,Moderate,,Moderate,17.97142857142857
USER0612,25-34,Male,YouTube,4.0,4.29,26.0,62.0,578.0,86.0,10.0,825.0,1.42,0.77,32.3,7.4,60.3,51.150000000000006,28.0,33.0,9.4,52.54545454545455,0.0121065375302663,120.12,33.1002331002331,19.5,9.3,22.1,17.6,2.2,20.2,33.8,8.5,Rarely,Sometimes,No,No,Yes,3.0,1.0,18.2,Severe,Moderate,Poor,16.442857142857143
USER0613,35-44,Female,Twitter,3.0,1.7,7.0,11.0,161.0,18.0,1563.0,870.0,0.67,0.99,20.7,25.9,53.4,15.9,15.0,93.0,9.9,0.1029411764705882,1.7944890929965558,25.5,39.41176470588236,15.9,17.6,24.4,4.3,8.3,53.7,13.0,5.8,Often,Sometimes,No,No,No,6.9,8.9,28.7,Moderately Severe,Severe,Good,17.928571428571427
USER0614,25-34,Male,Twitter,5.0,5.93,14.0,24.0,108.0,10.0,15.0,33.0,1.7,0.52,59.5,36.1,4.4,69.0,20.0,108.0,4.2,6.75,0.4411764705882353,118.6,28.667790893760543,11.6,9.7,30.0,12.6,1.0,37.5,32.0,5.9,Rarely,Never,No,No,Yes,4.1,7.1,20.5,Moderate,Moderate,Poor,16.8
USER0615,18-24,Male,Snapchat,4.0,6.31,0.0,10.0,0.0,0.0,1.0,188.0,2.36,0.73,42.7,6.7,50.6,86.7,13.0,39.0,2.7,0.0,0.0052910052910052,82.03,37.40095087163233,10.8,19.2,24.5,8.5,6.3,40.8,1.6,4.4,Never,Rarely,No,No,No,7.2,12.5,23.4,Moderate,Severe,Moderate,20.74285714285714
USER0616,25-34,Male,Twitter,4.0,2.6,5.0,14.0,66.0,5.0,64.0,10013.0,1.15,0.24,49.5,7.2,43.3,31.9,18.0,191.0,5.5,1.015384615384615,0.0063910525264629,46.8,44.230769230769226,12.0,13.3,17.9,12.1,4.8,51.2,16.9,9.9,Often,Sometimes,No,Yes,No,2.7,4.8,11.2,Moderate,Moderate,Poor,15.857142857142858
USER0617,18-24,Female,YouTube,2.0,7.87,2.0,5.0,90.0,10.0,99.0,309.0,1.93,0.85,27.8,14.9,57.4,86.4,19.0,49.0,9.4,0.9,0.3193548387096774,149.53,24.52350698856417,11.3,18.4,19.9,17.2,9.9,62.7,21.4,8.1,Rarely,Never,Yes,No,No,7.9,14.5,2.7,Moderate,Severe,Poor,13.957142857142856
USER0618,45-54,Male,Facebook,5.0,2.43,3.0,7.0,31.0,2.0,157.0,35342.0,0.84,0.51,20.3,31.4,48.3,55.6,29.0,41.0,7.6,0.1962025316455696,0.0044421809127691,70.47,34.5679012345679,12.6,11.6,19.3,6.5,2.6,20.3,6.2,1.1,Always,Often,No,No,No,2.7,1.4,19.9,Moderate,Moderate,Moderate,22.32857142857143
USER0620,13-17,Male,Instagram,3.0,6.9,6.0,14.0,114.0,10.0,117.0,29.0,2.79,0.85,32.9,25.8,41.3,29.2,6.0,96.0,1.1,0.9661016949152542,3.9,41.400000000000006,40.43478260869565,6.0,19.5,38.6,14.4,3.3,54.5,6.8,2.8,Never,Sometimes,No,Yes,No,2.9,13.7,27.1,Mild,Severe,Poor,19.0
USER0621,18-24,Male,Facebook,3.0,5.66,2.0,5.0,53.0,7.0,53.0,109.0,1.14,0.56,59.9,29.3,10.8,50.1,19.0,162.0,6.0,0.9814814814814816,0.4818181818181818,107.54,20.141342756183743,11.5,4.5,28.3,9.4,2.3,79.6,2.8,3.4,Often,Always,No,No,Yes,7.6,2.1,25.1,Moderate,Mild,Moderate,16.3
USER0622,18-24,Female,Instagram,2.0,6.34,7.0,12.0,90.0,6.0,35.0,1435.0,1.73,0.3,16.8,24.3,58.9,30.1,26.0,141.0,5.9,2.5,0.0243732590529247,164.84,27.287066246056785,20.2,11.2,34.6,15.4,7.8,69.3,21.1,8.4,Always,Always,Yes,Yes,No,1.5,3.7,27.4,Severe,Moderate,Poor,14.571428571428571
USER0623,18-24,Male,Twitter,3.0,5.87,3.0,4.0,36.0,4.0,406.0,102.0,1.29,0.3,49.6,33.2,17.2,61.6,27.0,73.0,6.6,0.0884520884520884,3.941747572815534,158.49,21.976149914821125,7.9,9.8,38.4,0.4,5.0,74.5,29.4,9.0,Never,Never,Yes,Yes,No,7.8,9.1,22.2,Mild,Moderate,Good,16.485714285714288
USER0624,35-44,Male,Facebook,4.0,3.29,2.0,5.0,9.0,1.0,291.0,325.0,0.88,0.52,22.5,7.8,69.7,26.8,17.0,162.0,4.9,0.0308219178082191,0.8926380368098159,55.93,26.74772036474164,23.9,12.8,38.4,14.6,5.2,65.0,25.2,8.4,Never,Rarely,No,No,No,7.3,3.0,18.9,Severe,Moderate,Poor,13.757142857142856
USER0625,25-34,Male,TikTok,2.0,5.49,11.0,27.0,142.0,19.0,687.0,510.0,2.46,0.98,26.2,13.3,60.5,19.0,12.0,46.0,6.2,0.2063953488372093,1.344422700587084,65.88,44.80874316939891,9.4,13.1,33.7,17.1,6.9,53.0,35.2,5.4,Rarely,Often,No,No,Yes,9.6,5.1,19.3,Moderate,Moderate,Poor,15.528571428571428
USER0626,25-34,Female,Snapchat,2.0,3.02,0.0,0.0,0.0,0.0,61.0,150.0,1.15,0.71,42.1,35.1,22.7,23.6,29.0,74.0,6.7,0.0,0.4039735099337748,87.58,38.07947019867549,20.1,5.5,34.7,12.0,4.0,57.5,31.4,9.9,Often,Often,Yes,No,No,8.9,6.1,26.2,Severe,Mild,Poor,15.028571428571428
USER0627,25-34,Non-binary,Snapchat,2.0,5.53,9.0,20.0,75.0,11.0,729.0,2614.0,2.31,0.15,39.1,9.6,51.4,38.3,17.0,49.0,4.3,0.1027397260273972,0.2787762906309751,94.01,41.77215189873418,19.1,4.2,10.9,10.1,8.1,71.1,19.7,1.2,Rarely,Never,No,No,No,2.8,4.5,15.0,Severe,Mild,Poor,13.12857142857143
USER0628,13-17,Female,Twitter,4.0,3.48,1.0,2.0,10.0,0.0,220.0,79.0,1.41,0.58,43.3,13.2,43.5,46.9,6.0,25.0,7.3,0.0452488687782805,2.75,20.88,40.51724137931034,23.8,4.8,33.4,12.2,5.5,79.4,34.2,3.9,Often,Rarely,No,Yes,No,5.9,13.9,12.2,Severe,Mild,Poor,11.285714285714285
USER0629,18-24,Male,Facebook,3.0,7.25,9.0,17.0,19.0,1.0,1806.0,18411.0,3.48,0.8,17.6,23.4,71.3,83.2,21.0,34.0,2.2,0.0105146651909241,0.0980882033456441,152.25,48.0,17.6,16.3,28.3,3.3,2.5,23.7,32.8,3.4,Always,Sometimes,No,No,Yes,3.6,4.4,19.1,Moderately Severe,Severe,Good,18.37142857142857
USER0630,18-24,Male,Instagram,3.0,7.61,15.0,23.0,421.0,51.0,26.0,179.0,1.61,0.53,40.0,7.8,52.3,19.8,18.0,149.0,2.9,15.592592592592592,0.1444444444444444,136.98000000000002,21.156373193166885,22.3,20.9,12.9,19.7,6.1,32.5,22.3,9.5,Never,Never,Yes,No,Yes,2.6,13.0,8.6,Severe,Severe,Poor,13.771428571428572
USER0631,35-44,Male,Snapchat,2.0,2.21,5.0,10.0,110.0,7.0,165.0,87.0,0.6,0.87,39.1,7.4,53.4,36.8,10.0,152.0,1.1,0.6626506024096386,1.875,22.1,27.149321266968325,10.5,19.4,21.6,0.2,7.5,54.2,14.1,1.6,Often,Sometimes,No,Yes,No,3.2,12.4,23.9,Moderate,Severe,Good,18.17142857142857
USER0632,25-34,Male,Facebook,3.0,3.61,9.0,14.0,181.0,16.0,671.0,273.0,0.84,0.88,18.0,21.9,60.1,58.7,6.0,80.0,7.8,0.2693452380952381,2.448905109489051,21.66,23.26869806094183,15.2,10.2,31.1,11.1,6.7,53.4,7.6,1.5,Rarely,Never,No,No,No,4.7,6.5,20.6,Moderately Severe,Moderate,Poor,19.428571428571427
USER0633,18-24,Female,YouTube,3.0,4.279999999999999,3.0,7.0,34.0,4.0,77.0,69.0,3.82,0.66,47.6,12.5,39.9,53.6,25.0,149.0,6.5,0.4358974358974359,1.1,107.0,89.25233644859813,9.5,18.7,22.8,19.5,3.4,48.1,22.9,1.1,Sometimes,Never,Yes,No,Yes,5.9,5.3,27.3,Moderate,Severe,Poor,14.271428571428572
USER0634,18-24,Male,Facebook,4.0,5.95,3.0,5.0,13.0,0.0,488.0,81.0,2.52,0.53,12.5,26.3,61.2,64.6,18.0,41.0,2.0,0.0265848670756646,5.951219512195122,107.1,42.35294117647059,25.9,20.6,37.0,20.7,7.4,53.7,12.5,5.7,Rarely,Never,No,No,No,5.5,7.9,2.5,Severe,Severe,Poor,15.342857142857142
USER0635,13-17,Male,Instagram,5.0,5.63,0.0,0.0,0.0,0.0,1357.0,248.0,2.36,0.21,21.1,16.5,42.5,62.1,9.0,66.0,5.2,0.0,5.449799196787149,50.67,41.91829484902309,13.6,19.6,20.5,16.1,9.8,48.5,9.5,1.1,Often,Rarely,No,No,No,8.4,3.8,2.8,Moderate,Severe,Poor,17.4
USER0636,18-24,Male,Snapchat,2.0,8.62,23.0,38.0,250.0,27.0,9.0,222.0,4.04,0.32,14.6,31.3,54.2,75.9,25.0,164.0,7.5,25.0,0.0403587443946188,215.5,46.8677494199536,7.0,12.0,37.7,20.6,2.8,68.5,31.0,9.3,Sometimes,Sometimes,No,No,Yes,3.1,9.2,15.5,Mild,Moderate,Poor,13.314285714285711
USER0637,35-44,Male,Snapchat,3.0,2.43,10.0,27.0,95.0,10.0,17.0,6819.0,36.04893708322723,0.59,41.4,37.7,20.9,59.0,20.0,167.0,4.1,5.277777777777778,0.0024926686217008,48.6,1483.4953532192276,10.3,5.4,16.5,5.5,8.8,69.3,22.1,6.6,Often,Sometimes,Yes,No,No,9.0,7.9,12.4,Moderate,Mild,Moderate,15.785714285714286
USER0638,18-24,Male,TikTok,3.0,4.89,25.0,53.0,121.0,11.0,570.0,423.0,1.18,0.33,37.1,33.0,29.9,66.8,18.0,195.0,2.5,0.2119089316987741,1.3443396226415094,88.02,24.130879345603272,6.6,6.5,16.8,1.3,2.4,52.7,30.6,3.5,Rarely,Rarely,Yes,No,No,3.7,3.1,1.6,Mild,Mild,Good,16.12857142857143
USER0639,25-34,Female,Instagram,4.0,2.78,7.0,15.0,60.0,4.0,8.0,41.0,1.18,0.79,17.9,25.7,56.3,59.7,12.0,126.0,5.5,6.666666666666667,0.1904761904761904,33.36,42.44604316546763,18.7,10.8,17.8,10.9,7.3,40.5,35.2,9.9,Sometimes,Never,Yes,Yes,Yes,6.3,2.6,24.5,Moderately Severe,Moderate,Poor,15.042857142857144
USER0640,13-17,Female,Snapchat,5.0,7.98,3.0,4.0,16.0,1.0,54.0,70.0,3.64,1.0,25.9,10.2,63.9,41.4,9.0,87.0,4.8,0.2909090909090909,0.7605633802816901,71.82000000000001,45.614035087719294,14.0,14.0,23.7,19.0,1.3,59.1,26.0,4.7,Always,Rarely,Yes,No,No,1.8,6.6,5.7,Moderate,Moderate,Poor,11.885714285714286
USER0641,18-24,Female,Twitter,4.0,5.07,11.0,31.0,78.0,7.0,5.0,315.0,2.37,0.97,49.3,24.0,26.7,21.3,17.0,108.0,4.7,13.0,0.0158227848101265,86.19,46.74556213017752,18.4,17.1,30.0,6.7,2.3,39.4,0.9,6.1,Always,Rarely,Yes,No,Yes,4.9,3.8,21.0,Moderately Severe,Severe,Moderate,20.15714285714285
USER0642,45-54,Female,Twitter,2.0,1.69,1.0,1.0,2.0,0.0,442.0,3798.0,0.61,0.85,31.3,7.2,61.6,86.9,15.0,132.0,7.0,0.0045146726862302,0.1163464069491971,25.35,36.09467455621302,17.1,17.2,23.8,0.1,2.9,44.3,20.05,9.1,Never,Always,Yes,No,Yes,3.5,3.4,24.9,Moderately Severe,Severe,Good,17.121428571428574
USER0643,25-34,Male,TikTok,5.0,3.18,4.0,11.0,37.0,4.0,72.0,171.0,1.35,0.23,15.0,24.7,60.3,43.1,7.0,108.0,8.9,0.5068493150684932,0.4186046511627907,22.26,42.45283018867924,13.2,4.2,12.9,3.1,9.1,75.0,20.05,8.5,Sometimes,Rarely,Yes,No,No,4.8,7.6,2.5,Moderate,Mild,Good,14.935714285714283
USER0644,45-54,Female,TikTok,3.0,1.68,0.0,0.0,0.0,0.0,398.0,6019.0,0.5,0.62,24.6,19.1,56.3,44.1,20.0,30.0,5.6,0.0,0.0661129568106312,33.6,29.761904761904763,26.4,4.0,15.4,14.2,2.4,53.7,14.5,3.9,Sometimes,Never,No,No,No,3.7,9.2,17.2,Severe,,Poor,13.77142857142857
USER0645,45-54,Female,YouTube,5.0,2.42,12.0,24.0,365.0,40.0,117.0,234.0,0.58,0.39,38.2,35.9,25.9,64.3,22.0,120.0,1.5,3.093220338983051,0.4978723404255319,53.24,23.966942148760328,14.4,16.5,18.5,10.2,9.5,43.3,21.8,4.6,Never,Often,Yes,No,No,5.2,8.8,6.3,Moderately Severe,Severe,Poor,17.185714285714287
USER0646,18-24,Male,Snapchat,5.0,8.51,20.0,38.0,523.0,31.0,1155.0,631.0,3.17,0.27,40.2,6.1,53.7,46.6,22.0,195.0,9.0,0.4524221453287197,1.82753164556962,187.22,37.2502937720329,12.8,19.7,19.4,5.3,1.5,55.1,26.4,6.8,Rarely,Sometimes,No,No,Yes,8.6,7.7,4.8,Moderate,Severe,Moderate,13.157142857142857
USER0648,13-17,Female,Instagram,3.0,3.26,2.0,3.0,30.0,1.0,35.0,259.5,0.77,0.38,48.9,24.0,27.1,43.8,28.0,144.0,8.8,0.8333333333333334,0.1343570057581574,91.28,23.61963190184049,24.1,10.3,38.6,1.6,6.3,66.3,37.6,3.4,Sometimes,Often,No,No,No,8.9,10.4,2.1,Severe,Moderate,Good,14.328571428571426
USER0649,18-24,Female,Instagram,2.0,8.87,0.0,0.0,0.0,0.0,71.0,121.0,3.28,0.67,47.0,11.3,41.7,87.0,11.0,64.0,6.1,0.0,0.5819672131147541,97.57,36.97857948139797,17.7,16.4,38.3,12.0,8.1,36.8,6.2,7.8,Sometimes,Rarely,Yes,Yes,No,8.1,8.7,26.7,Moderately Severe,Severe,Poor,22.057142857142857
USER0650,35-44,Male,TikTok,2.0,3.88,8.0,21.0,123.0,8.0,145.5,85.0,1.13,0.42,31.0,8.5,60.5,42.4,23.0,102.0,5.9,0.8395904436860068,1.691860465116279,89.24,29.12371134020618,9.7,7.5,29.1,17.4,5.9,60.6,32.5,3.5,Rarely,Often,Yes,No,Yes,4.7,0.3,7.5,Moderate,Mild,Poor,14.600000000000003
USER0651,25-34,Prefer not to say,Instagram,3.0,5.81,21.0,35.0,75.0,20.0,239.0,24.0,2.87,0.57,56.4,19.3,24.4,42.8,22.0,89.0,3.2,0.3125,9.56,127.82,49.397590361445786,13.6,5.0,13.4,17.4,1.4,68.9,5.2,2.8,Sometimes,Sometimes,No,No,No,8.5,2.1,19.0,Moderate,Mild,Poor,13.585714285714284
USER0652,25-34,Female,YouTube,4.0,5.19,3.0,8.0,113.0,11.0,5.0,385.0,1.67,0.545,19.1,24.0,56.9,35.3,22.0,65.0,4.2,18.83333333333333,0.0129533678756476,114.18,32.177263969171484,25.7,4.0,11.8,11.6,9.6,20.9,9.7,7.7,Rarely,Rarely,No,Yes,No,3.3,10.5,27.1,Severe,,Poor,21.157142857142865
USER0653,18-24,Male,TikTok,5.0,6.42,15.0,40.0,384.0,6.0,221.0,216.0,2.62,0.46,19.6,17.5,62.9,24.6,23.0,58.0,9.8,1.7297297297297298,1.0184331797235022,147.66,40.80996884735203,16.6,13.8,25.4,17.2,3.2,63.4,12.8,8.5,Often,Often,Yes,No,No,6.2,12.0,22.3,Moderately Severe,Moderate,Poor,13.857142857142858
USER0654,13-17,Male,Snapchat,5.0,4.02,2.0,10.0,51.0,5.0,38.0,998.0,1.98,0.26,21.2,23.4,55.5,69.7,19.0,55.0,6.9,1.3076923076923077,0.038038038038038,76.38,49.25373134328358,24.0,20.4,10.7,0.6,6.3,49.1,33.6,7.9,Always,Rarely,No,No,No,3.3,12.9,7.1,Severe,Severe,Good,12.085714285714284
USER0655,25-34,Female,TikTok,3.0,4.77,23.0,48.0,322.0,27.0,211.0,183.0,1.52,0.93,52.4,18.2,29.4,64.0,29.0,188.0,5.5,1.518867924528302,1.1467391304347827,138.32999999999998,31.86582809224319,25.0,9.5,10.8,3.5,9.0,64.3,7.3,5.5,Often,Sometimes,Yes,No,Yes,6.0,5.5,11.6,Severe,Moderate,Good,15.457142857142856
USER0656,45-54,Male,Snapchat,2.0,1.92,2.0,4.0,43.0,4.0,115.0,26.0,0.6,0.71,56.2,33.6,10.2,33.1,6.0,52.0,2.1,0.3706896551724138,4.25925925925926,11.52,31.25,5.8,5.5,31.2,6.1,5.0,46.7,9.0,5.9,Always,Rarely,No,No,No,2.1,3.7,28.4,Mild,Mild,Moderate,22.442857142857147
USER0658,35-44,Male,Twitter,4.0,2.88,5.0,36.0,194.0,26.0,16.0,259.5,0.63,0.48,29.7,23.4,30.8,20.5,19.0,120.0,8.6,11.411764705882351,0.0614203454894433,54.72,21.875,24.4,18.8,21.8,19.9,6.9,34.0,20.0,6.3,Rarely,Never,No,No,Yes,7.7,8.9,27.1,Severe,Severe,Poor,15.357142857142858
